epoch,train_loss,tr_l1,tr_mse,tr_ssim,tr_tc_mm,va_l1,va_mse,va_ssim,va_tc_mm
1,0.22019506313584067,0.2573671340942383,0.11846932023763657,0.2910284996032715,8.61701306076937,0.20025944709777832,0.0885477066040039,0.26686471700668335,10.732032842934132
2,0.15940899334170602,0.17292043566703796,0.05096057802438736,0.6431220769882202,3.3945250012153805,0.19504386186599731,0.0692431703209877,0.4851086139678955,4.426357216201723
3,0.14946470748294483,0.14099600911140442,0.036474909633398056,0.7459851503372192,3.8378377536008523,0.19093644618988037,0.06859319657087326,0.5485819578170776,4.65697842463851
4,0.13941442661664702,0.15924683213233948,0.04797491431236267,0.7296136617660522,5.055760720441508,0.25230878591537476,0.12452612817287445,0.483593225479126,5.507572416216135
5,0.13152048940008337,0.18001119792461395,0.05981670692563057,0.7593886852264404,5.0955666016007575,0.29764315485954285,0.1632133275270462,0.45999303460121155,5.100483483634889
6,0.12954935025085101,0.12722492218017578,0.03327978774905205,0.7797927260398865,4.515246748924255,0.254400372505188,0.12474999576807022,0.4453273117542267,6.077527169138193
7,0.12505723468282007,0.1414289027452469,0.039089564234018326,0.7834540009498596,5.92487075509027,0.28563815355300903,0.13861005008220673,0.4794858396053314,5.287247711792588
8,0.13221502676606178,0.1292688101530075,0.029941376298666,0.8200589418411255,5.187857804256816,0.241256445646286,0.09624557197093964,0.5368665456771851,5.351643122732639
9,0.12338534979657693,0.11102042347192764,0.026026953011751175,0.8378250598907471,3.645055912608324,0.27032700181007385,0.12382049858570099,0.46016934514045715,4.646898850798607
10,0.11636869914152405,0.11588656157255173,0.027008309960365295,0.838776707649231,4.841677768978962,0.23293235898017883,0.09292373806238174,0.5129414200782776,5.046805592253804
11,0.11232721568508582,0.1066308245062828,0.02365436963737011,0.845651388168335,3.5580299638731536,0.23398515582084656,0.09377577155828476,0.4896429777145386,5.1714096814394
12,0.11204289136962457,0.1427355259656906,0.038881946355104446,0.8377939462661743,4.589967135080071,0.2825736403465271,0.14117781817913055,0.49477311968803406,5.659247165545821
13,0.10934113372455943,0.09925831109285355,0.02186698466539383,0.8713222146034241,3.313592394424039,0.24233882129192352,0.10512624680995941,0.49571484327316284,4.829978791996837
14,0.1052383038807999,0.10083483159542084,0.02152867056429386,0.858184814453125,3.022593318722969,0.20335254073143005,0.07305344194173813,0.5490043759346008,4.308616621419787
15,0.1125167076560584,0.09993711858987808,0.0219041109085083,0.870764434337616,3.706401092368503,0.23987986147403717,0.09834298491477966,0.4987562596797943,4.83009510114789
16,0.10498850013722073,0.10117515921592712,0.02222016267478466,0.8711124062538147,2.9058775075299796,0.22674548625946045,0.09261098504066467,0.4998140335083008,4.764410691335797
17,0.10021078417246992,0.09604083746671677,0.020544055849313736,0.8780444860458374,3.5652533686438272,0.22753283381462097,0.08922524005174637,0.5191847681999207,4.614880437031388
18,0.10251082852482796,0.10477664321660995,0.022145070135593414,0.8499066829681396,3.0433152363050815,0.1970621943473816,0.0689110979437828,0.5231186747550964,4.812394425272942
19,0.09627604620023207,0.11485473811626434,0.02703036554157734,0.855229377746582,5.436840589656386,0.2145640105009079,0.0771554559469223,0.5837039351463318,6.148627350106835
20,0.10179776766083458,0.10984043776988983,0.02327621728181839,0.8469371199607849,3.429299539431583,0.1957072764635086,0.07123255729675293,0.5019544363021851,5.947166735306382
21,0.0992226702245799,0.08996784687042236,0.018721599131822586,0.8852132558822632,2.969823661585187,0.22611358761787415,0.08737346529960632,0.5158938765525818,4.303664069622755
22,0.0922453681176359,0.09026417881250381,0.018299346789717674,0.8888477087020874,2.3186461325994756,0.21320609748363495,0.08372694998979568,0.5056536793708801,4.367283014580607
23,0.0923177335749973,0.08992032706737518,0.018368758261203766,0.89914870262146,3.3165762518034425,0.22729037702083588,0.08825313299894333,0.5371763706207275,5.25413479283452
24,0.09199832650748166,0.10263428092002869,0.023540310561656952,0.8888415098190308,3.552321868580441,0.22261641919612885,0.09308003634214401,0.5325790643692017,6.785064933821559
25,0.08838651261546394,0.09589904546737671,0.020177261903882027,0.8945881128311157,4.102817646639291,0.22876544296741486,0.09169290959835052,0.5327693819999695,6.530707282945514
26,0.08809576894749295,0.10389072448015213,0.023129912093281746,0.8823778629302979,4.955265126949133,0.2214697152376175,0.08510258048772812,0.5613460540771484,6.633380362764001
27,0.08661781962622296,0.0812891274690628,0.0156607273966074,0.9113998413085938,3.0905475477839626,0.20556221902370453,0.07856349647045135,0.5370597839355469,6.246999856084585
28,0.08503863926638257,0.088526152074337,0.018203217536211014,0.8909510970115662,2.153244520689166,0.22501087188720703,0.09217669814825058,0.45640259981155396,5.7098592761904
29,0.0847021033140746,0.08308102190494537,0.016243042424321175,0.9055083394050598,3.0049454857443654,0.20311592519283295,0.07999595254659653,0.497443288564682,6.486833732575178
