epoch,train_loss,tr_l1,tr_mse,tr_ssim,tr_tc_mm,va_l1,va_mse,va_ssim,va_tc_mm
1,0.2068227674279894,0.2569124102592468,0.12401607632637024,0.23145969212055206,9.171492869513376,0.2110058218240738,0.09105613827705383,0.24201519787311554,10.415219807624817
2,0.16506585223334178,0.16296498477458954,0.04648089036345482,0.6334895491600037,6.047771400851863,0.19307231903076172,0.06275562196969986,0.5657707452774048,6.146167513728142
3,0.16254018545150756,0.15096011757850647,0.042427197098731995,0.7022994160652161,4.917353356736047,0.1993553638458252,0.07978342473506927,0.5158459544181824,5.743734839558601
4,0.14990325144359043,0.17086657881736755,0.05841672420501709,0.6053003072738647,8.344910438784531,0.1772848665714264,0.06238620728254318,0.521527886390686,7.231285858154297
5,0.14465475039822714,0.1529046893119812,0.04100571200251579,0.7043237686157227,6.7300259748739855,0.19613277912139893,0.06745804846286774,0.5446330308914185,6.202801633253694
6,0.13888735388006482,0.1481570452451706,0.043869324028491974,0.681903600692749,3.903780011832714,0.22576496005058289,0.09822631627321243,0.4161600172519684,4.87908146455884
7,0.12765071583645685,0.13875284790992737,0.03768401965498924,0.752349853515625,5.899842420220375,0.19205491244792938,0.07221417874097824,0.5312010645866394,7.386471140384674
8,0.1328501209616661,0.11786916106939316,0.028998935595154762,0.8206415176391602,4.85051555463246,0.18694911897182465,0.06725118309259415,0.5886887311935425,6.964942002296448
9,0.12402430240597044,0.1372874528169632,0.03710891678929329,0.764667809009552,3.5766950774405686,0.21877409517765045,0.09231243282556534,0.46736422181129456,6.4237339198589325
10,0.12456338235310145,0.11977749317884445,0.030424069613218307,0.8176523447036743,4.138603491974728,0.24512851238250732,0.1137576699256897,0.4808964729309082,6.18766523450613
11,0.12106956605400358,0.12515789270401,0.03220070153474808,0.8200502395629883,6.1554588688271386,0.1964443325996399,0.06983468681573868,0.6059696674346924,6.249805602431297
12,0.11964890488556452,0.12531626224517822,0.03329240530729294,0.7972328662872314,4.384441438530173,0.23783084750175476,0.09730487316846848,0.5079945921897888,4.643801698833704
13,0.11312727800437382,0.11744052171707153,0.02950812131166458,0.8507455587387085,3.4032274846519743,0.2386033982038498,0.10315278172492981,0.509208619594574,5.968306532129645
14,0.11202754293169294,0.1387287825345993,0.03767991438508034,0.8127031922340393,5.521178851170199,0.23836922645568848,0.09612330049276352,0.5531233549118042,7.497002397477627
15,0.10920516018356596,0.10494016110897064,0.022047996520996094,0.8620273470878601,3.29089285582304,0.21574915945529938,0.08047230541706085,0.5147542953491211,5.475499120354653
16,0.10083569628851755,0.10762428492307663,0.025450263172388077,0.8598607182502747,4.756337514306818,0.19438041746616364,0.07098235189914703,0.5920106172561646,6.902810683846473
17,0.10002708733081818,0.09235327690839767,0.021039482206106186,0.8837132453918457,2.5981740683317183,0.2177312970161438,0.08878099173307419,0.4732474386692047,5.930460095405579
18,0.10274678000382015,0.11169803887605667,0.027606025338172913,0.8667097091674805,4.036746877538306,0.23316170275211334,0.09971132129430771,0.5154732465744019,6.28996908813715
19,0.09615250059536525,0.09828606992959976,0.022229187190532684,0.8642008900642395,2.6933878229664905,0.23383541405200958,0.10276772081851959,0.41082778573036194,7.7552743434906
20,0.09264021004949297,0.09791532903909683,0.021105321124196053,0.8775240778923035,3.079682855946677,0.18102239072322845,0.0629766508936882,0.561837911605835,5.144945746660232
21,0.09269935126815523,0.08979839086532593,0.019830334931612015,0.8968116641044617,2.1373006153053473,0.2304355949163437,0.0926961898803711,0.5158616304397583,4.479803850874305
22,0.08858153905187334,0.08802372217178345,0.01758420094847679,0.8927426338195801,2.0748145565390588,0.20247702300548553,0.07398689538240433,0.49936604499816895,4.465607360005379
23,0.08691561477524894,0.08686138689517975,0.017985764890909195,0.9046396613121033,2.3498012703444275,0.21165809035301208,0.0776773989200592,0.5504862070083618,3.673249986767769
24,0.08459692001342774,0.08970388770103455,0.019848458468914032,0.889479398727417,2.145795553284032,0.21862410008907318,0.08800183236598969,0.47005972266197205,6.234217850863933
25,0.08776334609304155,0.09172701090574265,0.01941930316388607,0.8933055400848389,2.918885631433555,0.20452842116355896,0.07358627021312714,0.5935873985290527,4.294478804990649
26,0.08307476724897112,0.07874574512243271,0.0163798239082098,0.9114907383918762,1.890692361710327,0.2084449827671051,0.07620493322610855,0.53532874584198,3.93838791847229
27,0.07967707802142415,0.07942547649145126,0.014951961115002632,0.9112705588340759,2.0822497598826883,0.2004603147506714,0.06854981929063797,0.5538455247879028,3.6699999243021013
28,0.07822573089173862,0.07462991774082184,0.014143114909529686,0.9225168228149414,2.1214445596161697,0.20709805190563202,0.07328025251626968,0.568825900554657,3.818723291158676
29,0.07769977482301849,0.07730705291032791,0.014817386865615845,0.9190086126327515,2.1383770054073206,0.20168137550354004,0.07212992012500763,0.5417540073394775,4.044962494820356
30,0.07787277262125697,0.07440871000289917,0.013889345340430737,0.9243826866149902,2.0651254843122193,0.19404007494449615,0.07236182689666748,0.5347474813461304,5.1433092772960665
31,0.0784670002758503,0.07697789371013641,0.015037935227155685,0.9254488348960876,2.2056608819801893,0.19555827975273132,0.0708504393696785,0.5763663649559021,4.578032651543618
32,0.0772794878908566,0.07493388652801514,0.01430420856922865,0.9244254231452942,2.2038187568541616,0.19468975067138672,0.06851078569889069,0.5791024565696716,5.005655238032341
33,0.07633669057062693,0.07350924611091614,0.013864275999367237,0.9250784516334534,1.9026731639302203,0.20207533240318298,0.07248681038618088,0.5658869743347168,3.9034865900874136
34,0.07772504165768623,0.07795432955026627,0.015149991028010845,0.9181681871414185,2.4988779564787236,0.20345276594161987,0.07218644767999649,0.5681261420249939,5.03724524974823
35,0.07807279463325228,0.07621817290782928,0.013985402882099152,0.9227045178413391,1.9197137581184507,0.19093839824199677,0.0698208436369896,0.5397513508796692,5.218709675967693
36,0.0762285617845399,0.07613686472177505,0.014795564115047455,0.91914302110672,1.9419647206419282,0.211635559797287,0.07940163463354111,0.5337452292442322,4.596367850899696
37,0.07444413996168546,0.07144369930028915,0.013458053581416607,0.9298653602600098,2.023350886548204,0.2034318447113037,0.07407558709383011,0.5586484670639038,3.750005327165127
38,0.07341762983373233,0.07120397686958313,0.01302680280059576,0.930012047290802,1.9763241442452584,0.20439116656780243,0.07481635361909866,0.5263174772262573,4.246817901730537
39,0.07429770550557545,0.07289455085992813,0.013395925052464008,0.9267441630363464,1.851047232268112,0.1938677430152893,0.07251443713903427,0.5221648216247559,5.62542172819376
40,0.07484542205929756,0.07242781668901443,0.013391564600169659,0.9312374591827393,2.22337821099375,0.21241267025470734,0.08001886308193207,0.5721231698989868,3.962964501231909
41,0.07395718938538007,0.07730239629745483,0.014065130613744259,0.9190889596939087,2.1056647945727622,0.21249398589134216,0.077956922352314,0.5634135007858276,4.385663336515426
42,0.0767597992505346,0.07175263017416,0.014129872433841228,0.9276908040046692,2.004302011722965,0.20068992674350739,0.07466978579759598,0.5470708608627319,5.145877716876567
43,0.07403807884880474,0.07231245189905167,0.012618799693882465,0.9287596344947815,1.8851577604189516,0.1894066333770752,0.06621938943862915,0.5726175904273987,4.174696540087462
44,0.07164911521332605,0.07023156434297562,0.013020278885960579,0.9298869371414185,2.1034980407782964,0.19645440578460693,0.07161606848239899,0.5432271361351013,5.661145439743995
45,0.07164290824106762,0.06961852312088013,0.012580807320773602,0.9348917007446289,2.0227119551971553,0.2162332385778427,0.0832211822271347,0.545890212059021,3.7718396678566934
46,0.07322103296007429,0.0809968039393425,0.015683142468333244,0.9248149394989014,2.2757933207388437,0.22117012739181519,0.08428776264190674,0.5643555521965027,4.38440311551094
47,0.069870397235666,0.06799519807100296,0.012375211343169212,0.9342774748802185,1.8377883769039596,0.20224504172801971,0.07400276511907578,0.5677315592765808,4.1202601224184034
48,0.06862676899347986,0.06821469962596893,0.012073042802512646,0.9371590614318848,1.9813199306206246,0.19890129566192627,0.07275189459323883,0.5687338709831238,5.024776628613472
49,0.07047791055270604,0.07103778421878815,0.014086869545280933,0.925520658493042,1.752345193031111,0.20701293647289276,0.07793866842985153,0.5348023772239685,4.490306863188744
50,0.068524581938982,0.06728541851043701,0.011812202632427216,0.9372143149375916,2.063831595996661,0.19862274825572968,0.07243926078081131,0.5701038837432861,4.027462892234325
51,0.06745104512998036,0.06682854145765305,0.011419001966714859,0.9394707679748535,1.7221643763993468,0.19316606223583221,0.06875891238451004,0.562330424785614,4.321783635020256
52,0.06768532342144422,0.06650124490261078,0.011649807915091515,0.9398585557937622,1.9677602073177696,0.20512977242469788,0.07542067021131516,0.5683349967002869,4.004592426121235
53,0.06808146344763892,0.06683269888162613,0.01170430239289999,0.936678946018219,1.6785830041925822,0.1923060119152069,0.06849344074726105,0.565217137336731,4.427613678574562
54,0.06684769966772625,0.06674849987030029,0.012151160277426243,0.936217725276947,1.7272386965741005,0.192796528339386,0.06955171376466751,0.5481455326080322,4.683489756658673
55,0.06715034171938897,0.0659538134932518,0.0120916198939085,0.9391106963157654,1.584129316918552,0.1975630819797516,0.0720030665397644,0.557582437992096,4.793471616506577
56,0.06727169847914151,0.06523982435464859,0.011306793428957462,0.9402458071708679,1.6739859438235207,0.1985013633966446,0.07147016376256943,0.550613284111023,4.754059472680092
57,0.06640260240861348,0.06501604616641998,0.011287800967693329,0.9409938454627991,1.766204503364861,0.1973852664232254,0.07041949778795242,0.5706669688224792,4.737391674518586
58,0.06738427760345596,0.06720758229494095,0.012227189727127552,0.9372244477272034,1.9269062312852059,0.19815218448638916,0.07318727672100067,0.5375741720199585,6.0523389130830765
59,0.06683703820620264,0.06499108672142029,0.011116801761090755,0.9425624012947083,1.967867175729147,0.18574541807174683,0.06285061687231064,0.5931264162063599,4.110397045314312
60,0.06591854776654925,0.06388501822948456,0.011289913207292557,0.9418946504592896,1.750889466702938,0.1875508576631546,0.06480730324983597,0.5861476063728333,4.6685039639472965
