epoch,train_loss,tr_l1,tr_mse,tr_ssim,tr_tc_mm,va_l1,va_mse,va_ssim,va_tc_mm
19,0.09557190461684081,0.09748504310846329,0.02719881571829319,0.7785298228263855,6.310230093108395,0.09845040738582611,0.024591656401753426,0.8139829635620117,5.706599195798238
20,0.09445312720234111,0.08745254576206207,0.02197026088833809,0.8080506324768066,5.092013751677538,0.09623303264379501,0.02258332073688507,0.7972309589385986,5.5404628564914065
21,0.09558839060492434,0.08841846883296967,0.02282426692545414,0.7918915152549744,5.31709571937257,0.09374293684959412,0.021581510081887245,0.7974453568458557,6.15957588950793
22,0.09476537320573451,0.09370798617601395,0.0245806947350502,0.8214942216873169,5.81886647414353,0.09436054527759552,0.021827151998877525,0.7993938326835632,5.0234225789705915
23,0.09333866948293428,0.08131711184978485,0.019676590338349342,0.8401157855987549,5.039426319048566,0.09166250377893448,0.021086012944579124,0.8053243160247803,5.266143242518107
24,0.08907872185868732,0.0796414390206337,0.019772928208112717,0.835699737071991,4.700718606743267,0.0963057205080986,0.023469634354114532,0.7963266968727112,5.90236118932565
25,0.09131204589443692,0.10314728319644928,0.02830207720398903,0.7407140135765076,5.533228082235082,0.1228046864271164,0.03553271293640137,0.659407913684845,5.760889391104381
26,0.09287471261064885,0.07990950345993042,0.018875932320952415,0.8509618639945984,4.445270522734371,0.09634309262037277,0.021910306066274643,0.8112981915473938,4.302034159501393
27,0.08901778545420048,0.08106254786252975,0.02023913897573948,0.8448194265365601,4.521701224337695,0.09418636560440063,0.02280103974044323,0.811113178730011,6.018612573544185
28,0.0847718278735371,0.0844990611076355,0.022440776228904724,0.7922922968864441,5.259098618843798,0.09949708729982376,0.02426368184387684,0.7830856442451477,6.254780888557434
29,0.08730613680209144,0.08377432823181152,0.021107513457536697,0.8288962244987488,5.053234514701417,0.09638462960720062,0.022994717583060265,0.8064723014831543,6.408419191837311
30,0.08236856720710205,0.09074635058641434,0.024282019585371017,0.8225998282432556,5.666257710843268,0.10124203562736511,0.02637956105172634,0.7962765693664551,7.2234969933827715
31,0.08411801214945519,0.07907506078481674,0.019738398492336273,0.8353304266929626,4.269761271522206,0.09951022267341614,0.024238236248493195,0.7844873070716858,5.312435547510783
32,0.08482478565331232,0.07479667663574219,0.01807425543665886,0.8494486212730408,4.053055935113107,0.09980835765600204,0.023792298510670662,0.7914891242980957,5.336334007481734
33,0.08090147571796077,0.0773942619562149,0.018483377993106842,0.8479958176612854,4.517364044942088,0.09040843695402145,0.021104851737618446,0.803191602230072,5.775140543778737
34,0.08675772450485472,0.07956396788358688,0.020535964518785477,0.8276942372322083,4.543395161755004,0.09425722062587738,0.022688856348395348,0.7936100363731384,4.571378330389659
35,0.07984775128000873,0.0804755762219429,0.019530760124325752,0.8302022218704224,4.818224372563221,0.09370674192905426,0.021814947947859764,0.8044216632843018,5.682270472248395
36,0.08233771971979384,0.07568342983722687,0.018479125574231148,0.8404473662376404,4.112702610823563,0.09909649193286896,0.023833485320210457,0.7859119772911072,5.386139800151189
37,0.08220730589355453,0.07681981474161148,0.018324078992009163,0.8570050597190857,4.447556516423948,0.09843242168426514,0.023975227028131485,0.7995911240577698,4.794244925181071
38,0.07634797717555095,0.07392909377813339,0.01676570437848568,0.8638911247253418,3.791448954366526,0.09467148035764694,0.022128073498606682,0.8105141520500183,5.365834191441536
39,0.07416513107590757,0.06999514997005463,0.016345972195267677,0.8684127330780029,3.532150429073658,0.0950421616435051,0.02270854264497757,0.8004720211029053,4.537170971433322
40,0.07252018336774939,0.07483815401792526,0.01755715347826481,0.850142776966095,3.8471250410617914,0.09978142380714417,0.024303235113620758,0.7748908996582031,5.697490618874629
41,0.07415246306839636,0.07131288200616837,0.01691301539540291,0.8527188301086426,3.840639519678839,0.09268998354673386,0.022063305601477623,0.7997393608093262,6.244189778963725
42,0.07096883155784364,0.0683385580778122,0.015688950195908546,0.8708847761154175,3.704212018446523,0.09451485425233841,0.02245062217116356,0.8053090572357178,5.822398886084557
43,0.07026963971428953,0.0665944442152977,0.015612786635756493,0.8703248500823975,3.633545188912017,0.08734827488660812,0.020036498084664345,0.8196412920951843,6.421098505457242
44,0.07159516903556,0.06980837881565094,0.01578902266919613,0.8730833530426025,3.7045424348848353,0.08647734671831131,0.019145425409078598,0.8228842616081238,5.934532801310222
45,0.07140554424564717,0.06649155914783478,0.015352531336247921,0.8767356872558594,3.5776387112751857,0.0866362452507019,0.02053751051425934,0.8200132250785828,5.230969771742821
46,0.07021660048325183,0.06694088131189346,0.015451235696673393,0.8732629418373108,3.4553286920980377,0.09201893955469131,0.021886248141527176,0.8048079013824463,5.64386639247338
47,0.06918828675554971,0.06541107594966888,0.015143230557441711,0.8769152760505676,3.3733791333339096,0.08669388294219971,0.019799893721938133,0.8177101016044617,6.400898905470967
48,0.06931519508361816,0.06699468195438385,0.015269443392753601,0.8809577226638794,3.4600846891180943,0.08674918860197067,0.019549991935491562,0.8233957290649414,6.0010111729304
49,0.07011723032189628,0.06640782952308655,0.015368031337857246,0.8743350505828857,3.553567354835696,0.08676624298095703,0.020014502108097076,0.8194054961204529,6.311003714799881
50,0.0698812997947305,0.06765240430831909,0.01543827261775732,0.8795419335365295,3.351311544461523,0.09095308184623718,0.022158337756991386,0.8157544732093811,6.0877387921015425
51,0.07052020324488818,0.06610647588968277,0.015378248877823353,0.873114287853241,3.848740621106857,0.0894562155008316,0.021578529849648476,0.8183283805847168,5.261047591765721
52,0.0689843079169928,0.0635906308889389,0.014650671742856503,0.8794799447059631,3.3776411276500102,0.08731196075677872,0.020051123574376106,0.8192765712738037,6.786540746688843
53,0.06926313187863867,0.06650806963443756,0.015514384023845196,0.8746539354324341,3.621289158161035,0.08724743127822876,0.019216688349843025,0.8268941044807434,6.564754883448283
54,0.0684412093359535,0.06948085129261017,0.016164278611540794,0.8624200224876404,3.3469130166695784,0.08834192156791687,0.019680680707097054,0.8141875863075256,6.025877808531125
55,0.06669883954070382,0.06790342926979065,0.01562790386378765,0.8836387991905212,3.0350866641028453,0.09657692909240723,0.023911138996481895,0.8056755065917969,5.066351190209389
56,0.06680931144599188,0.0647282749414444,0.014486419968307018,0.8816421031951904,3.255916224224335,0.08513494580984116,0.02027958445250988,0.8119728565216064,5.982234527667363
57,0.06668352752418841,0.06334179639816284,0.014298108406364918,0.8831654787063599,3.1666669272896595,0.08195500075817108,0.01860777847468853,0.8302960991859436,4.535134216149648
58,0.06642231490399877,0.06415846198797226,0.014567961916327477,0.8792821168899536,3.153525037911989,0.08799999952316284,0.019736839458346367,0.825857937335968,6.076469610134761
59,0.06599114260683625,0.06384357810020447,0.014634494669735432,0.880475640296936,3.471186921379324,0.0866096094250679,0.02126449905335903,0.8215076923370361,6.574009716510773
60,0.06808528689257169,0.06249048560857773,0.014240204356610775,0.8855084776878357,3.1011406807386774,0.08317552506923676,0.019047396257519722,0.8372586369514465,6.475766718387604
